Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Hard 2 Top Mobile Detail,,+1-510-755-4738,,"4100 Redwood Rd 20A- 706, Oakland, CA 94619, United States",Alameda,CA,P4 | Class B | website has issues | http://www.hard2topdetail.com/,,Car Detailers
Over The Top Car Care,,+1-949-309-7525,,"22365 El Toro Rd #156, Lake Forest, CA 92630, United States",Irvine,CA,P4 | Class B | website has issues | https://ottcarcare.com/,,Car Detailers
Premier Car Detailing irvine,,+1-949-881-5037,,"130 Progress, Irvine, CA 92618, United States",Irvine,CA,P4 | Class B | website has issues | http://premiercardetailingirvine.site/,,Car Detailers
Pure Auto Collective,,+1-949-573-8453,,"2091 Business Center Dr #209, Irvine, CA 92612, United States",Irvine,CA,P4 | Class B | website has issues | https://www.pureautocollective.com/,,Car Detailers
Refined finish car detailing,,+1-949-822-7643,,"159 Overbrook, Irvine, CA 92620, United States",Irvine,CA,P4 | Class B | website has issues | http://refinedfinishcardetailing.site/,,Car Detailers
Resurrected & Protected,,+1-626-660-8533,,"23131 Orange Ave suite a, Lake Forest, CA 92630, United States",Irvine,CA,P4 | Class B | website has issues | http://resurrectedandprotected.com/,,Car Detailers
Shine Pro Detail Supplies,,+1-877-855-8342,,"23132 La Cadena Dr H, Laguna Hills, CA 92653, United States",Irvine,CA,P4 | Class B | website has issues | https://shineprodetailsupplies.com/,,Car Detailers
Shine Society Auto Detailing,,+1-657-282-4254,,"3100 Park Ave, Tustin, CA 92782, United States",Irvine,CA,P4 | Class B | website has issues | http://shinesocietyautodetailing.site/,,Car Detailers
Sleek Finish Auto Detailing,,+1-949-881-4279,,"4201 Jamboree Rd, Newport Beach, CA 92660, United States",Irvine,CA,P4 | Class B | website has issues | https://sleekfinishautodetailing.com/,,Car Detailers
Soap Detailing,,+1-714-308-1809,,"19550 Jamboree Rd, Irvine, CA 92612, United States",Irvine,CA,P4 | Class B | website has issues | https://www.soapdetailing.com/,,Car Detailers
Ultimate Detailing,,+1-949-757-0367,,"19900 MacArthur Blvd, Irvine, CA 92612, United States",Irvine,CA,P4 | Class B | website has issues | https://www.ultimatedetailing.net/,,Car Detailers
Benedetto Auto Detail,,+1-949-201-9253,,"Ladera Ranch, CA 92694, United States",Lake Forest,CA,P4 | Class B | website has issues | https://ebdetailingllc.com/,,Car Detailers
Bright Shine Car Detailing,,+1-949-828-0030,,"23472 Caminito Juanico, Laguna Hills, CA 92653, United States",Lake Forest,CA,P4 | Class B | website has issues | https://brightshinecardetailing.site/,,Car Detailers
GlossHaus Car Detailing,,+1-949-710-3075,,"28401 Los Alisos Blvd, Mission Viejo, CA 92692, United States",Lake Forest,CA,P4 | Class B | website has issues | https://glosshauscardetailing.site/,,Car Detailers
KC Mobile Detail,,+1-951-946-8115,,,Lake Forest,CA,P4 | Class B | website has issues | https://kcmobiledetail.com/,,Car Detailers
Kyle's Mobile Suds N' Shine,,+1-949-234-7218,,,Lake Forest,CA,P4 | Class B | website has issues | https://sites.google.com/view/kylemobileclean/home,,Car Detailers
Montek Auto Detailing,,+1-949-807-1227,,"2 Via Amistosa, Rancho Santa Margarita, CA 92688, United States",Lake Forest,CA,P4 | Class B | website has issues | https://montekautodetailingranchosantamargarita.com/,,Car Detailers
Motivex Car Detailing,,+1-949-503-9856,,"31872 Joshua Dr, Trabuco Canyon, CA 92679, United States",Lake Forest,CA,P4 | Class B | website has issues | https://motivexcardetailing.site/,,Car Detailers
SCRUBZ OC Mobile Car Detailing,,+1-208-860-4997,,,Lake Forest,CA,P4 | Class B | website has issues | https://scrubzoc.com/,,Car Detailers
Sapphire Mobile Detailing,,+1-949-767-6373,,,Lake Forest,CA,P4 | Class B | website has issues | https://thesapphiredetailing.com/,,Car Detailers
Shynex Auto Detailing,,+1-949-625-8175,,"Rancho Santa Margarita, CA 92688, United States",Lake Forest,CA,P4 | Class B | website has issues | https://shynexautodetailing.site/,,Car Detailers
Smiths Detailing LLC,,+1-657-556-6600,,,Lake Forest,CA,P4 | Class B | website has issues | https://smithsdetailing.com/,,Car Detailers
Triple Seven Mobile Car Wash & Auto Detail,,+1-949-615-2275,,,Lake Forest,CA,P4 | Class B | website has issues | https://carwash.redtripleseven.com/,,Car Detailers
V Spec Detailing,,+1-949-545-8988,,"21775 Jinetes, Mission Viejo, CA 92691, United States",Lake Forest,CA,P4 | Class B | website has issues | https://www.vspecdetailing.com/,,Car Detailers
Vega's Auto Detail (Santa Clarita Area Only),,+1-661-476-8965,,"Cinema Dr, Valencia, CA 91355, United States",Lake Forest,CA,P4 | Class B | website has issues | http://vegasautodetailers.org/,,Car Detailers
Ventura's Auto Detail,,+1-949-310-6035,,,Lake Forest,CA,P4 | Class B | website has issues | http://venturasautodetail.com/,,Car Detailers
AFTERGLOW Mobile Auto Detailing Long Beach,,+1-562-234-3566,,"1349 Granada Ave, Long Beach, CA 90804, United States",Lakewood,CA,P4 | Class B | website has issues | https://afterglowautodetailing.com/,,Car Detailers
All Pro Mobile Detailing,,+1-562-497-1457,,,Lakewood,CA,P4 | Class B | website has issues | http://www.allpromobiledetailing.com/,,Car Detailers
Andrew's Auto Detail & Car Wash,,+1-562-310-1075,,"3538 Del Amo Blvd, Lakewood, CA 90712, United States",Lakewood,CA,P4 | Class B | website has issues | http://andrewsdetail.com/,,Car Detailers
Golden Mobile Detailing,,+1-562-541-4169,,,Lakewood,CA,P4 | Class B | website has issues | https://www.goldencardetails.com/,,Car Detailers
Hard Hitters Car Detailing,,+1-562-526-0958,,"4395 Casa Grande Cir, Cypress, CA 90630, United States",Lakewood,CA,P4 | Class B | website has issues | https://hardhitterscardetailingcypress.site/,,Car Detailers
Signature Finish Car Detailing,,+1-657-213-3524,,"5120 Lincoln Ave, Cypress, CA 90630, United States",Lakewood,CA,P4 | Class B | website has issues | http://signaturefinishcardetailing.site/,,Car Detailers
Beam Bright Mobile Auto Detailing,,+1-661-609-9646,,,Lancaster,CA,P4 | Class B | website has issues | https://poplme.co/xx1AUIFI/share,,Car Detailers
Encore Auto Detailing,,+1-661-435-9427,,"45101 Yucca Ave, Lancaster, CA 93534, United States",Lancaster,CA,P4 | Class B | website has issues | http://www.encoreautodetailing.com/,,Car Detailers
High Desert Shine Mobile Detail,,+1-661-718-5638,,"2330 E Ave J 8, Lancaster, CA 93535, United States",Lancaster,CA,P4 | Class B | website has issues | https://web.detailconnect.app/u=high-desert-shine-OPBOW2,,Car Detailers
JNR Mobile Detailing,,+1-661-429-1342,,"43823 Amy Ct, Lancaster, CA 93535, United States",Lancaster,CA,P4 | Class B | website has issues | http://jnrmobiledetailing.com/,,Car Detailers
Luxury Suds Mobile Detailing,,+1-661-236-1161,,"44041 47th St W, Lancaster, CA 93536, United States",Lancaster,CA,P4 | Class B | website has issues | http://luxurysuds.net/,,Car Detailers
Mobile Car Wash and Detailing Palmdale,,+1-626-922-0866,,"538 Spruce Ct, Palmdale, CA 93550, United States",Lancaster,CA,P4 | Class B | website has issues | https://sites.google.com/view/palmdale-mobile-detail/home,,Car Detailers
Pure Dynamic Detailing,,+1-661-917-2118,,,Lancaster,CA,P4 | Class B | website has issues | https://www.puredynamicdetailing.com/,,Car Detailers
So Fresh N So Clean Mobile Car Wash Detailing,,+1-661-220-9459,,,Lancaster,CA,P4 | Class B | website has issues | https://sofreshnsocleanmobilecarwashdetailing.com/,,Car Detailers
The Auto Wiz Mobile Detail LLC,,+1-818-669-2390,,"38615 31st St E, Palmdale, CA 93550, United States",Lancaster,CA,P4 | Class B | website has issues | https://www.theautowiz.net/,,Car Detailers
TwinsDetailing,,+1-626-353-7038,,"3743 W Ave K 4, Lancaster, CA 93536, United States",Lancaster,CA,P4 | Class B | website has issues | https://twinsdetailing.godaddysites.com/,,Car Detailers
VX Mobile Detail & Paint Protection Co.,,+1-424-437-9902,,,Lancaster,CA,P4 | Class B | website has issues | https://vxpaintprotection.godaddysites.com/,,Car Detailers
Ballistic Detailing,,+1-916-580-9738,,"1490 Grass Valley Hwy, Auburn, CA 95603, United States",Lincoln,CA,P4 | Class B | website has issues | http://ballisticdetailing.com/,,Car Detailers
C&M car detailing,,+1-916-755-8299,,,Lincoln,CA,P4 | Class B | website has issues | https://c-and-m-detailing.my.canva.site/,,Car Detailers
Dixon Detailing,,+1-916-398-6921,,,Lincoln,CA,P4 | Class B | website has issues | https://dixondetailing.lovable.app/,,Car Detailers
Premier Auto Detail,,+1-916-659-0616,,,Lincoln,CA,P4 | Class B | website has issues | http://premierautodetailca.weebly.com/,,Car Detailers
Revix Details,,+1-530-301-0308,,,Lincoln,CA,P4 | Class B | website has issues | https://revix-gloss-lab.base44.app/,,Car Detailers
Sierra Detailing Co.,,+1-916-655-5642,,,Lincoln,CA,P4 | Class B | website has issues | http://sierradetailing.com/,,Car Detailers
Weekend Boys,,+1-916-839-9111,,,Lincoln,CA,P4 | Class B | website has issues | https://dot.cards/brysonmcgraw,,Car Detailers
Diablo Auto Detailing - Mobile Car Detailing,,+1-510-631-1230,,,Livermore,CA,P4 | Class B | website has issues | http://diabloautodetailing.com/,,Car Detailers
Sudzwrks Auto Detail,,+1-925-565-8195,,"2286 Walnut St, Livermore, CA 94551, United States",Livermore,CA,P4 | Class B | website has issues | https://www.sudzwrks.com/home,,Car Detailers
Jeffrey’s Mobile Detailing,,+1-818-419-1469,,"292 Rinconcito, Lompoc, CA 93436, United States",Lompoc,CA,P4 | Class B | website has issues | https://jeffreysmobiledetail.com/,,Car Detailers
Beach City Detail,,+1-562-743-1729,,"32 Glendora Ave, Long Beach, CA 90803, United States",Long Beach,CA,P4 | Class B | website has issues | http://beachcitydetail.com/,,Car Detailers
Belmont Mobile Auto Detailing,,+1-562-786-1310,,,Long Beach,CA,P4 | Class B | website has issues | http://belmontautodetailing.com/,,Car Detailers
Black Royal Detailing,,+1-213-973-2455,,,Long Beach,CA,P4 | Class B | website has issues | http://blackroyaldetailing.com/,,Car Detailers
Coastal Mobile Detailing,,+1-424-533-9377,,,Long Beach,CA,P4 | Class B | website has issues | https://coastaldetailing.setmore.com/maxwell,,Car Detailers
Polished Car Detailing,,+1-562-534-5295,,"350 Marina Dr, Seal Beach, CA 90740, United States",Long Beach,CA,P4 | Class B | website has issues | https://polishedcardetailing.site/,,Car Detailers
Road One Auto Care,,+1-562-999-1597,,,Long Beach,CA,P4 | Class B | website has issues | http://roadoneautocare.com/,,Car Detailers
Rudy's Auto Detailing LB,,+1-562-508-6690,,,Long Beach,CA,P4 | Class B | website has issues | http://www.rudysautodetailing.com/contact-us,,Car Detailers
The Detail Company Mobile Detailing,,+1-323-994-3604,,,Long Beach,CA,P4 | Class B | website has issues | http://thedetailcompany.setmore.com/,,Car Detailers
Zen Detail,,+1-562-548-5777,,"1399 E Burnett St, Signal Hill, CA 90755, United States",Long Beach,CA,P4 | Class B | website has issues | https://zendetail.com/,,Car Detailers
A1 Supreme Details | Paint correction and Ceramic Coating Specialist,,+1-310-895-3008,,"5011 Washington Blvd, Los Angeles, CA 90016, United States",Los Angeles,CA,P4 | Class B | website has issues | https://www.a1supremedetails.com/,,Car Detailers
Auto Detailers Pros,,+1-323-369-0607,,"1131 S Victoria Ave, Los Angeles, CA 90019, United States",Los Angeles,CA,P4 | Class B | website has issues | http://autodetailerspros.com/,,Car Detailers
Ceramic Coating Los Angeles | Auto Detailing Service,,+1-213-205-1455,,"1965 S Sherbourne Dr Ste 4, Los Angeles, CA 90034, United States",Los Angeles,CA,P4 | Class B | website has issues | https://ceramiccoatingcar.la/,,Car Detailers
Clarence Mobile Car Spa ( Mobile Car Wash ),,+1-323-836-3880,,,Los Angeles,CA,P4 | Class B | website has issues | http://www.clarencemobilecarspa.com/,,Car Detailers
Clear Vision Detailing,,+1-424-550-1118,,"1080 S La Cienega Blvd STE, Los Angeles, CA 90035, United States",Los Angeles,CA,P4 | Class B | website has issues | https://clearvisiondetail.simplybook.me/v2/,,Car Detailers
DetailOnDemand Los Angeles,,+1-310-694-0558,,"1725 Ocean Ave, Santa Monica, CA 90401, United States",Los Angeles,CA,P4 | Class B | website has issues | https://detailondemandla.com/,,Car Detailers
Dot Detailing,,+1-323-842-0653,,"13163 Fountain Park Dr, Los Angeles, CA 90094, United States",Los Angeles,CA,P4 | Class B | website has issues | https://dotdetailing.com/,,Car Detailers
Eco Detailing,,+1-562-736-6391,,"338 S Western Ave, Los Angeles, CA 90020, United States",Los Angeles,CA,P4 | Class B | website has issues | https://ecodetailing.carrd.co/?fbclid=PAdGRjcAMSAw5leHRuA2FlbQIxMQABp0Gn5DMXuEf72fFcsUUQAYV0FTzi665S_MtSwlYHjDhgGIDN3Let7XQTqqTr_aem_TfkTJ7bs6AZ_-8aPfX_qaA,,Car Detailers
H⁺ Precision Auto Care/ Mobile Car detailing and coatings,,+1-213-500-4130,,"600 N Coronado St, Los Angeles, CA 90026, United States",Los Angeles,CA,P4 | Class B | website has issues | https://hprecisionautocare.lovable.app/,,Car Detailers
Mobile Detailing Master,,+1-571-618-0825,,"5550 Hollywood Blvd, Los Angeles, CA 90028, United States",Los Angeles,CA,P4 | Class B | website has issues | https://masterdetailingm.com/,,Car Detailers
Robert's Automotive Detailing Los Angeles,,+1-323-392-3494,,"1100 S Hill St, Los Angeles, CA 90015, United States",Los Angeles,CA,P4 | Class B | website has issues | https://robertsautodetailing.com/mobile-detailing-los-angeles/,,Car Detailers
Sam's Steam Auto Detail,,+1-562-296-7848,,"First level of the parking structure, 1518 Federal Ave, Los Angeles, CA 90025, United States",Los Angeles,CA,P4 | Class B | website has issues | https://www.samssteam.com/,,Car Detailers
Santa Monica Detailers,,+1-309-262-9545,,"1948 20th St, Santa Monica, CA 90404, United States",Los Angeles,CA,P4 | Class B | website has issues | http://www.santamonicadetailers.com/,,Car Detailers
Superior Mobile Detailing,,+1-647-568-7383,,"330 N Crescent Dr, Beverly Hills, CA 90210, United States",Los Angeles,CA,P4 | Class B | website has issues | https://www.superiormobiledetails.com/?fbclid=IwY2xjawLxJmlleHRuA2FlbQIxMABicmlkETBWSEJiRmdUMnR3VEVTeDRsAR7L_S9HU1QeM-rWUl8ZYRaIqf-TPeqmcztSyRvUiQMzEES6idbrU-kJtF6Dkw_aem_kacROUmeU7q-dbYCEw-nNA,,Car Detailers
Tlacolulo Mobile Car Wash & Detail | Premium Mobile Detailing in Santa Monica,,+1-310-974-1595,,"2209 Main St, Santa Monica, CA 90405, United States",Los Angeles,CA,P4 | Class B | website has issues | http://tlacolulocardetailing.com/,,Car Detailers
True Shine Mobile Car Detailing of Beverly Hills,,+1-323-859-6526,,"407 N Maple Dr, Beverly Hills, CA 90210, United States",Los Angeles,CA,P4 | Class B | website has issues | https://web.detailconnect.app/u=true-shine-mobile-car-detailing-GRLGWQ,,Car Detailers
True Shine Mobile Car Detailing of Westwood,,+1-817-262-9344,,"11820 W Olympic Blvd, Los Angeles, CA 90064, United States",Los Angeles,CA,P4 | Class B | website has issues | https://web.detailconnect.app/u=true-shine-mobile-car-detailing-GRLGWQ,,Car Detailers
V & D Mobile Car Wash & Detailing,,+1-323-507-7063,,,Los Angeles,CA,P4 | Class B | website has issues | https://la-detail.com/,,Car Detailers
Westside Mobile Car Detailing of LA,,+1-424-384-3242,,"12301 Wilshire Blvd, Los Angeles, CA 90025, United States",Los Angeles,CA,P4 | Class B | website has issues | https://westsidedetail.site/,,Car Detailers
Essential detailing,,+1-831-596-4974,,,Madera,CA,P4 | Class B | website has issues | https://essential-detailing.netlify.app/,,Car Detailers
First Pro Auto Detail,,+1-559-718-6815,,,Madera,CA,P4 | Class B | website has issues | http://firstproautodetail.com/,,Car Detailers
Noble Mobile Auto Detailing & Ceramic Coating’s,,+1-559-880-1818,,"W6F4+7CR Noble Mobile Auto Detailing & Ceramic Coating’s, Madera, CA 93636, United States",Madera,CA,P4 | Class B | website has issues | https://nobledetail.ing/,,Car Detailers
Pristine Auto Detail,,+1-559-716-2476,,"36522 Fender Ave, Madera, CA 93636, United States",Madera,CA,P4 | Class B | website has issues | http://pristinedetailfresno.com/,,Car Detailers
The Shine Shop 559,,+1-559-871-1225,,"2600 Cherry Tree Dr, Madera, CA 93637, United States",Madera,CA,P4 | Class B | website has issues | http://theshineshop559.com/,,Car Detailers
1 Up Details – Mobile Car Detailing Merced,,+1-209-777-4739,,,Mariposa,CA,P4 | Class B | website has issues | http://1updetails.com/,,Car Detailers
Diamond Mobile Detailing,,+1-559-355-7735,,,Mariposa,CA,P4 | Class B | website has issues | https://diamondmobiledetailing0.godaddysites.com/,,Car Detailers
Mobile Detailing & Ceramic Coating,,+1-805-400-7439,,"50051 Deer Meadow Way, Oakhurst, CA 93644, United States",Mariposa,CA,P4 | Class B | website has issues | https://prcarwash.com/,,Car Detailers
Aviation Pro Detailing,,+1-510-290-2169,,,Martinez,CA,P4 | Class B | website has issues | https://aviationprodetailing.com/,,Car Detailers
Bike-werks Motorcycle detailing & Ceramic Coatings,,+1-925-567-3834,,,Martinez,CA,P4 | Class B | website has issues | https://bike-werks.com/,,Car Detailers
5 Rivers Detail LLC - Ceramic Coating- Detailing (Paint Protection)- Window Tint,,+1-530-441-8643,,"Yuba City, CA 95993, United States",Marysville,CA,P4 | Class B | website has issues | https://dot.cards/5riversdetail,,Car Detailers
Detail Pros,,+1-530-301-5300,,"584 Franklin Ave Ste b, Yuba City, CA 95991, United States",Marysville,CA,P4 | Class B | website has issues | http://www.yubacitydetailing.com/,,Car Detailers
NextGen Auto Detailing,,+1-530-933-1104,,"1171 Railroad Ave, Yuba City, CA 95991, United States",Marysville,CA,P4 | Class B | website has issues | http://www.nextgenautodetailing.org/contact-nextgen-auto-detailing/,,Car Detailers
